Date,Site Name,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,year,month,AQI_PM2.5,AQI_Ozone
2018-05-12T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,53,80
2018-05-12T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,64
2018-05-12T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,52,100
2018-05-12T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,60,77
2018-05-12T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,52,87
2018-05-12T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,55,51
2018-05-13T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,49,44
2018-05-13T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,18,47
2018-05-13T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,63,61
2018-05-13T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,61,54
2018-05-13T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,61
2018-05-13T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,61,105
2018-05-13T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,60,64
2018-05-13T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,55,NA
2018-05-13T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,58
2018-05-13T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,57,80
2018-05-13T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,62,64
2018-05-13T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,57,80
2018-05-13T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,56,58
2018-05-14T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,52,39
2018-05-14T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,0,31
2018-05-14T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,65,61
2018-05-14T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,53.5,NA
2018-05-14T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,50,51
2018-05-14T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,55,101
2018-05-14T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,59.333333333333336,77
2018-05-14T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,51,NA
2018-05-14T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,49,50
2018-05-14T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,57,87
2018-05-14T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,53,77
2018-05-14T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,37,64
2018-05-14T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,44,58
2018-05-15T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,54,26
2018-05-15T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,4,22
2018-05-15T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,30,34
2018-05-15T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,26,25
2018-05-15T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,37
2018-05-15T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,21,23
2018-05-15T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,29,36
2018-05-15T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,19,27
2018-05-15T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,36
2018-05-15T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,29,28
2018-05-15T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,23,25
2018-05-15T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,20,26
2018-05-15T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,32,24
2018-05-16T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,27,23
2018-05-16T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,0,35
2018-05-16T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,21,30
2018-05-16T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,21,33
2018-05-16T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,20,31
2018-05-16T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,20,NA
2018-05-16T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,17,27
2018-05-16T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,26
2018-05-16T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,22,30
2018-05-16T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,21.5,31
2018-05-16T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,24,28
2018-05-16T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,20,30
2018-05-17T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,23,22
2018-05-17T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,6,32
2018-05-17T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,29,30
2018-05-17T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,18,30
2018-05-17T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,7,NA
2018-05-17T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,20,31
2018-05-17T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,27,29
2018-05-17T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,11,NA
2018-05-17T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,11,27
2018-05-17T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,20,31
2018-05-17T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,18.333333333333332,27
2018-05-17T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,12.5,31
2018-05-17T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,20,25
2018-05-18T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,25,31
2018-05-18T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,0,27
2018-05-18T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,26,26
2018-05-18T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,15,31
2018-05-18T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,44
2018-05-18T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,23,25
2018-05-18T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,23,25
2018-05-18T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,12,24
2018-05-18T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,38
2018-05-18T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,22,27
2018-05-18T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,18,28
2018-05-18T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,18,23
2018-05-18T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,19,26
2018-05-19T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,36,37
2018-05-19T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,15,22
2018-05-19T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,26,34
2018-05-19T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,5,21
2018-05-19T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,47
2018-05-19T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,23,39
2018-05-19T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,23,34
2018-05-19T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,8,20
2018-05-19T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,37
2018-05-19T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,13,26
2018-05-19T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,13.5,19
2018-05-19T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,10,22
2018-05-19T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,11,19
2018-05-20T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,38,32
2018-05-20T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,0,29
2018-05-20T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,36,42
2018-05-20T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,26.5,31
2018-05-20T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,28,51
2018-05-20T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,29,41
2018-05-20T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,33,44
2018-05-20T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,25,NA
2018-05-20T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,22,36
2018-05-20T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,34,45
2018-05-20T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,32,29
2018-05-20T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,21,30
2018-05-20T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,31,25
2018-05-21T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,25,29
2018-05-21T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,38,42
2018-05-21T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,35,38
2018-05-21T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,23,40
2018-05-21T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,36,41
2018-05-21T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,35,40
2018-05-21T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,41
2018-05-21T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,33,40
2018-05-21T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,41,46
2018-05-21T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,31,40
2018-05-21T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,33,41
2018-05-22T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,22,25
2018-05-22T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,33,37
2018-05-22T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,34,29
2018-05-22T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,36
2018-05-22T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,27,33
2018-05-22T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,33,37
2018-05-22T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,33,31
2018-05-22T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,30
2018-05-22T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,37,40
2018-05-22T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,39,27
2018-05-22T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,33,29
2018-05-22T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,27,28
2018-05-23T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,15,36
2018-05-23T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,29
2018-05-23T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,28,40
2018-05-23T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,28,42
2018-05-23T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,18,48
2018-05-23T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,17.5,40
2018-05-23T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,25.5,40
2018-05-23T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,27,35
2018-05-23T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,23,37
2018-05-23T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,28,43
2018-05-23T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,29.333333333333332,38
2018-05-23T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,25,36
2018-05-23T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,33,31
2018-05-24T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,33,37
2018-05-24T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,43
2018-05-24T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,38,51
2018-05-24T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,35,45
2018-05-24T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,40
2018-05-24T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,35,39
2018-05-24T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,32,48
2018-05-24T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,28,45
2018-05-24T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,41
2018-05-24T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,29,42
2018-05-24T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,34.5,47
2018-05-24T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,20,48
2018-05-24T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,31,46
2018-05-25T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,15,26
2018-05-25T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,42
2018-05-25T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,37,32
2018-05-25T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,39,47
2018-05-25T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,30
2018-05-25T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,24,27
2018-05-25T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,32,33
2018-05-25T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,36,48
2018-05-25T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,35
2018-05-25T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,31,33
2018-05-25T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,39,48
2018-05-25T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,33,48
2018-05-25T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,36,45
2018-05-26T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,10,29
2018-05-26T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,19
2018-05-26T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,24,28
2018-05-26T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,26.5,23
2018-05-26T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,7,34
2018-05-26T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,27,28
2018-05-26T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,21.666666666666668,30
2018-05-26T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,21,24
2018-05-26T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,9,23
2018-05-26T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,23,28
2018-05-26T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,27.333333333333332,23
2018-05-26T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,21,23
2018-05-26T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,27,24
2018-05-27T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,NA,23
2018-05-27T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,24
2018-05-27T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,31,25
2018-05-27T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,27,24
2018-05-27T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,28
2018-05-27T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,26,22
2018-05-27T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,30,26
2018-05-27T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,20,24
2018-05-27T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,31
2018-05-27T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,26,26
2018-05-27T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,27,24
2018-05-27T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,18,24
2018-05-27T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,22,22
2018-05-28T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,NA,13
2018-05-28T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,27
2018-05-28T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,21,22
2018-05-28T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,9,18
2018-05-28T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,24
2018-05-28T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,13,19
2018-05-28T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,19,21
2018-05-28T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,11,18
2018-05-28T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,22
2018-05-28T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,14,19
2018-05-28T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,15.5,18
2018-05-28T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,10,19
2018-05-28T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,18,17
2018-05-29T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,NA,19
2018-05-29T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,23
2018-05-29T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,20,24
2018-05-29T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,9.5,23
2018-05-29T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,0,27
2018-05-29T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,16,24
2018-05-29T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,18,22
2018-05-29T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,12,23
2018-05-29T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,5,28
2018-05-29T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,13,18
2018-05-29T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,20.666666666666668,22
2018-05-29T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,16.5,23
2018-05-29T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,21,24
2018-05-30T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,8,29
2018-05-30T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,28
2018-05-30T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,31,28
2018-05-30T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,11,28
2018-05-30T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,38
2018-05-30T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,24,28
2018-05-30T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,28,28
2018-05-30T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,20,25
2018-05-30T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,30
2018-05-30T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,24,28
2018-05-30T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,24.5,28
2018-05-30T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,22,23
2018-05-30T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,23,24
2018-05-31T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,5,20,31
2018-05-31T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,5,NA,24
2018-05-31T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,5,31,40
2018-05-31T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,5,19,28
2018-05-31T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,5,NA,51
2018-05-31T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,5,25,36
2018-05-31T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,5,28,41
2018-05-31T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,5,26,23
2018-05-31T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,5,NA,38
2018-05-31T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,5,30,42
2018-05-31T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,5,28.5,25
2018-05-31T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,5,25,22
2018-05-31T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,5,27,24
2018-06-01T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,6,18,44
2018-06-01T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,6,NA,46
2018-06-01T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,6,29,44
2018-06-01T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,6,28,47
2018-06-01T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,6,14,47
2018-06-01T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,6,26,50
2018-06-01T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,6,24,44
2018-06-01T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,6,31,61
2018-06-01T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,6,15,44
2018-06-01T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,6,25,50
2018-06-01T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,6,31.666666666666668,74
2018-06-01T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,6,35,64
2018-06-01T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,6,40,47
2018-06-02T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,6,27,39
2018-06-02T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,6,19,45
2018-06-02T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,6,30,46
2018-06-02T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,6,23,37
2018-06-02T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,6,NA,49
2018-06-02T00:00:00Z,Garinger High School,Mecklenburg,35.2401000008895,-80.785683,2018,6,30,44
2018-06-02T00:00:00Z,Hattie Avenue,Forsyth,36.110693332,-80.2264378,2018,6,27,44
2018-06-02T00:00:00Z,Leggett,Edgecombe,35.988278,-77.5843,2018,6,25,40
2018-06-02T00:00:00Z,Linville Falls,Avery,35.972347,-81.933072,2018,6,NA,35
2018-06-02T00:00:00Z,Mendenhall School,Guilford,36.1090060008986,-79.802314,2018,6,22,42
2018-06-02T00:00:00Z,Millbrook School,Wake,35.856111,-78.574167,2018,6,27.5,41
2018-06-02T00:00:00Z,Pitt Agri. Center,Pitt,35.6412760008938,-77.360126,2018,6,38,44
2018-06-02T00:00:00Z,West Johnston Co.,Johnston,35.59095,-78.4622,2018,6,38,43
2018-06-03T00:00:00Z,Bryson City,Swain,35.434767,-83.442133,2018,6,32,42
2018-06-03T00:00:00Z,Castle Hayne,New Hanover,34.364167,-77.838611,2018,6,28,44
2018-06-03T00:00:00Z,Clemmons Middle,Forsyth,36.026,-80.342,2018,6,40,44
2018-06-03T00:00:00Z,Durham Armory,Durham,36.0329550008979,-78.904037,2018,6,24,38
2018-06-03T00:00:00Z,Frying Pan Mountain,Haywood,35.379167,-82.7925,2018,6,NA,49
